[2025-07-14 19:21:16] [INFO    ] discord.client: logging in using static token
[2025-07-14 19:23:57] [DEBUG   ] discord.client: Dispatching event command
[2025-07-14 19:23:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 47, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-14T13:53:58.168000+00:00', 'pinned': False, 'nonce': '6167883577699595483', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1394036047180206122'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:21:33.647000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1394315994251395176', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'New Poll', 'id': '1394315994251395177', 'description': 'kya pakshi ko khaana bnana aata hai', 'content_scan_version': 0}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1394035462791762032', 'author': {'username': 'Yours_Truly', 'public_flags': 0, 'primary_guild': None, 'id': '1394027024909074604', 'global_name': None, 'display_name_styles': None, 'discriminator': '2469', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1394035462359875674'}}
[2025-07-14 19:23:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:23:58] [DEBUG   ] discord.client: Dispatching event message
[2025-07-14 19:23:58] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1394035462791762032/messages with {"embeds":[{"flags":0,"type":"rich","description":"kya pakshi ko khaana bnana aata hai","title":"New Poll"}],"content":null,"components":[],"nonce":"6167883577699595483","enforce_nonce":true,"tts":false} has returned 200
[2025-07-14 19:23:58] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1394035462791762032/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'New Poll', 'description': 'kya pakshi ko khaana bnana aata hai', 'content_scan_version': 0}], 'timestamp': '2025-07-14T13:53:58.168000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1394315994251395176', 'channel_id': '1394035462791762032', 'author': {'id': '1394027024909074604', 'username': 'Yours_Truly', 'avatar': None, 'discriminator': '2469', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '6167883577699595483'}
[2025-07-14 19:23:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_REACTION_ADD', 's': 48, 'op': 0, 'd': {'user_id': '1394027024909074604', 'type': 0, 'message_id': '1394315994251395176', 'message_author_id': '1394027024909074604', 'member': {'user': {'username': 'Yours_Truly', 'public_flags': 0, 'primary_guild': None, 'id': '1394027024909074604', 'global_name': None, 'display_name': None, 'discriminator': '2469', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1394036047180206122'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:21:33.647000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'emoji': {'name': '👍', 'id': None}, 'channel_id': '1394035462791762032', 'burst': False, 'guild_id': '1394035462359875674'}}
[2025-07-14 19:23:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:23:58] [DEBUG   ] discord.client: Dispatching event raw_reaction_add
[2025-07-14 19:23:58] [DEBUG   ] discord.client: Dispatching event reaction_add
[2025-07-14 19:23:58] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/channels/1394035462791762032/messages/1394315994251395176/reactions/%F0%9F%91%8D/@me with None has returned 204
[2025-07-14 19:23:58] [DEBUG   ] discord.http: PUT /channels/{channel_id}/messages/{message_id}/reactions/{emoji}/@me has found its initial rate limit bucket hash (acca06189c86c292e9013a444ec3184d).
[2025-07-14 19:23:58] [DEBUG   ] discord.http: A rate limit bucket (acca06189c86c292e9013a444ec3184d) has been exhausted. Pre-emptively rate limiting...
[2025-07-14 19:23:58] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/channels/1394035462791762032/messages/1394315994251395176/reactions/%F0%9F%91%8D/@me has received 
[2025-07-14 19:23:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_REACTION_ADD', 's': 49, 'op': 0, 'd': {'user_id': '1394027024909074604', 'type': 0, 'message_id': '1394315994251395176', 'message_author_id': '1394027024909074604', 'member': {'user': {'username': 'Yours_Truly', 'public_flags': 0, 'primary_guild': None, 'id': '1394027024909074604', 'global_name': None, 'display_name': None, 'discriminator': '2469', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1394036047180206122'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:21:33.647000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'emoji': {'name': '👎', 'id': None}, 'channel_id': '1394035462791762032', 'burst': False, 'guild_id': '1394035462359875674'}}
[2025-07-14 19:23:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:23:59] [DEBUG   ] discord.client: Dispatching event raw_reaction_add
[2025-07-14 19:23:59] [DEBUG   ] discord.client: Dispatching event reaction_add
[2025-07-14 19:23:59] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/channels/1394035462791762032/messages/1394315994251395176/reactions/%F0%9F%91%8E/@me with None has returned 204
[2025-07-14 19:23:59] [DEBUG   ] discord.http: A rate limit bucket (acca06189c86c292e9013a444ec3184d) has been exhausted. Pre-emptively rate limiting...
[2025-07-14 19:23:59] [DEBUG   ] discord.http: PUT https://discord.com/api/v10/channels/1394035462791762032/messages/1394315994251395176/reactions/%F0%9F%91%8E/@me has received 
[2025-07-14 19:23:59] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-14 19:24:02] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 49.
[2025-07-14 19:24:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 19:24:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_REACTION_ADD', 's': 50, 'op': 0, 'd': {'user_id': '971747791766433832', 'type': 0, 'message_id': '1394315994251395176', 'message_author_id': '1394027024909074604', 'member': {'user': {'username': 'a_simple_boy69', 'public_flags': 0, 'primary_guild': None, 'id': '971747791766433832', 'global_name': 'S1CK', 'display_name': 'S1CK', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99777886abf06f34873536986d9cabaf'}, 'roles': ['1394255713873821810'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:30:21.832000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'emoji': {'name': '👍', 'id': None}, 'channel_id': '1394035462791762032', 'burst': False, 'guild_id': '1394035462359875674'}}
[2025-07-14 19:24:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:24:05] [DEBUG   ] discord.client: Dispatching event raw_reaction_add
[2025-07-14 19:24:05] [DEBUG   ] discord.client: Dispatching event reaction_add
[2025-07-14 19:24:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_REACTION_ADD', 's': 51, 'op': 0, 'd': {'user_id': '971747791766433832', 'type': 0, 'message_id': '1394315994251395176', 'message_author_id': '1394027024909074604', 'member': {'user': {'username': 'a_simple_boy69', 'public_flags': 0, 'primary_guild': None, 'id': '971747791766433832', 'global_name': 'S1CK', 'display_name': 'S1CK', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99777886abf06f34873536986d9cabaf'}, 'roles': ['1394255713873821810'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-13T19:30:21.832000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'emoji': {'name': '👎', 'id': None}, 'channel_id': '1394035462791762032', 'burst': False, 'guild_id': '1394035462359875674'}}
[2025-07-14 19:24:07] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:24:07] [DEBUG   ] discord.client: Dispatching event raw_reaction_add
[2025-07-14 19:24:07] [DEBUG   ] discord.client: Dispatching event reaction_add
[2025-07-14 19:24:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_REACTION_REMOVE', 's': 52, 'op': 0, 'd': {'user_id': '971747791766433832', 'type': 0, 'message_id': '1394315994251395176', 'emoji': {'name': '👎', 'id': None}, 'channel_id': '1394035462791762032', 'burst': False, 'guild_id': '1394035462359875674'}}
[2025-07-14 19:24:09] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:24:09] [DEBUG   ] discord.client: Dispatching event raw_reaction_remove
[2025-07-14 19:24:09] [DEBUG   ] discord.client: Dispatching event reaction_remove
[2025-07-14 19:24:10] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_REACTION_REMOVE', 's': 53, 'op': 0, 'd': {'user_id': '971747791766433832', 'type': 0, 'message_id': '1394315994251395176', 'emoji': {'name': '👍', 'id': None}, 'channel_id': '1394035462791762032', 'burst': False, 'guild_id': '1394035462359875674'}}
[2025-07-14 19:24:10] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-14 19:24:10] [DEBUG   ] discord.client: Dispatching event raw_reaction_remove
[2025-07-14 19:24:10] [DEBUG   ] discord.client: Dispatching event reaction_remove
[2025-07-14 19:24:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 53.
[2025-07-14 19:24:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-14 20:24:10] [DEBUG   ] discord.gateway: Timed out receiving packet. Attempting a reconnect.
[2025-07-14 20:24:10] [DEBUG   ] discord.client: Got a request to RESUME the websocket.
[2025-07-14 20:24:10] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-07-14 20:24:10] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-07-14 20:24:10] [ERROR   ] discord.client: Attempting a reconnect in 0.48s
Traceback (most recent call last):
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 1532, in _create_direct_connection
    hosts = await self._resolve_host(host, port, traces=traces)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 1148, in _resolve_host
    return await asyncio.shield(resolved_host_task)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 1179, in _resolve_host_with_throttle
    addrs = await self._resolver.resolve(host, port, family=self._family)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\resolver.py", line 40, in resolve
    infos = await self._loop.getaddrinfo(
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\base_events.py", line 905, in getaddrinfo
    return await self.run_in_executor(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\concurrent\futures\thread.py", line 59, in run
    result = self.fn(*self.args, **self.kwargs)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\socket.py", line 978, in getaddrinfo
    for res in _socket.getaddrinfo(host, port, family, type, proto, flags):
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
socket.gaierror: [Errno 11001] getaddrinfo failed

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\discord\client.py", line 701, in connect
    self.ws = await asyncio.wait_for(coro, timeout=60.0)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.2800.0_x64__qbz5n2kfra8p0\Lib\asyncio\tasks.py", line 520, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\discord\gateway.py", line 375, in from_client
    socket = await client.http.ws_connect(str(url))
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\discord\http.py", line 554, in ws_connect
    return await self.__session.ws_connect(url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\client.py", line 1067, in _ws_connect
    resp = await self.request(
           ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\client.py", line 770, in _request
    resp = await handler(req)
           ^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\client.py", line 725, in _connect_and_send_request
    conn = await self._connector.connect(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 642, in connect
    proto = await self._create_connection(req, traces, timeout)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 1209, in _create_connection
    _, proto = await self._create_direct_connection(req, traces, timeout)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 1538, in _create_direct_connection
    raise ClientConnectorDNSError(req.connection_key, exc) from exc
aiohttp.client_exceptions.ClientConnectorDNSError: Cannot connect to host gateway-us-east1-d.discord.gg:443 ssl:default [getaddrinfo failed]
[2025-07-14 20:24:11] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-07-14 20:24:11] [ERROR   ] discord.client: Attempting a reconnect in 1.29s
Traceback (most recent call last):
  File "C:\Users\Naman\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\aiohttp\connector.py", line 1532, in _create_direct_connection
